sample,spot_name,cluster
H2,7x31_H2,6
H2,7x32_H2,6
H2,7x33_H2,6
H2,7x34_H2,4
H2,8x11_H2,1
H2,8x12_H2,1
H2,8x13_H2,1
H2,8x14_H2,4
H2,8x15_H2,4
H2,8x16_H2,4
H2,8x17_H2,4
H2,8x18_H2,4
H2,8x19_H2,4
H2,8x20_H2,4
H2,8x21_H2,4
H2,8x22_H2,4
H2,8x23_H2,6
H2,8x24_H2,6
H2,8x25_H2,2
H2,8x26_H2,2
H2,8x27_H2,6
H2,8x28_H2,6
H2,8x29_H2,6
H2,8x30_H2,6
H2,8x31_H2,2
H2,8x32_H2,6
H2,8x33_H2,6
H2,8x34_H2,4
H2,9x11_H2,1
H2,9x12_H2,1
H2,9x13_H2,4
H2,9x14_H2,4
H2,9x15_H2,4
H2,9x16_H2,4
H2,9x17_H2,6
H2,9x18_H2,3
H2,9x19_H2,6
H2,9x20_H2,4
H2,9x21_H2,4
H2,9x22_H2,4
H2,9x23_H2,2
H2,9x24_H2,6
H2,9x25_H2,2
H2,9x26_H2,2
H2,9x27_H2,4
H2,9x28_H2,6
H2,9x29_H2,6
H2,9x30_H2,6
H2,9x31_H2,6
H2,9x32_H2,4
H2,9x33_H2,4
H2,9x34_H2,4
H3,10x10_H3,1
H3,10x11_H3,1
H3,10x12_H3,1
H3,10x13_H3,1
H3,10x14_H3,1
H3,10x15_H3,1
H3,10x16_H3,6
H3,10x17_H3,2
H3,10x18_H3,2
H3,10x19_H3,6
H3,10x20_H3,6
H3,10x21_H3,3
H3,10x22_H3,3
H3,10x23_H3,4
H3,10x26_H3,2
H3,10x30_H3,2
H3,10x31_H3,2
H3,10x32_H3,2
H3,10x33_H3,4
H3,10x34_H3,4
H3,11x10_H3,1
H3,11x12_H3,1
H3,11x13_H3,1
H3,11x14_H3,1
H3,11x15_H3,1
H3,11x16_H3,6
H3,11x17_H3,2
H3,11x18_H3,2
H3,11x19_H3,6
H3,11x20_H3,6
H3,11x21_H3,3
H3,11x22_H3,3
H3,11x23_H3,4
H3,11x26_H3,2
H3,11x27_H3,2
H3,11x32_H3,6
H3,11x33_H3,4
H3,11x34_H3,4
H3,12x10_H3,1
H3,12x11_H3,1
H3,12x12_H3,1
H3,12x13_H3,1
H3,12x14_H3,1
H3,12x15_H3,1
H3,12x16_H3,3
H3,12x17_H3,6
H3,12x18_H3,2
H3,12x19_H3,2
H3,12x20_H3,6
H3,12x21_H3,6
H3,12x22_H3,6
H3,12x23_H3,3
H3,12x24_H3,5
H3,12x25_H3,4
H3,12x26_H3,2
H3,12x27_H3,2
H3,12x28_H3,6
H3,12x31_H3,2
H3,12x32_H3,2
H3,12x33_H3,6
H3,12x34_H3,4
H3,13x10_H3,1
H3,13x11_H3,1
H3,13x12_H3,1
H3,13x13_H3,1
H3,13x14_H3,1
H3,13x15_H3,1
H3,13x16_H3,4
H3,13x17_H3,3
H3,13x18_H3,6
H3,13x19_H3,3
H3,13x20_H3,3
H3,13x21_H3,3
H3,13x22_H3,3
H3,13x23_H3,3
H3,13x24_H3,4
H3,13x25_H3,4
H3,13x26_H3,2
H3,13x27_H3,2
H3,13x28_H3,4
H3,13x33_H3,2
H3,13x34_H3,6
H3,14x10_H3,1
H3,14x11_H3,1
H3,14x12_H3,7
H3,14x13_H3,1
H3,14x14_H3,1
H3,14x15_H3,1
H3,14x16_H3,1
H3,14x17_H3,3
H3,14x18_H3,2
H3,14x19_H3,2
H3,14x20_H3,3
H3,14x21_H3,3
H3,14x22_H3,6
H3,14x23_H3,3
H3,14x24_H3,3
H3,14x25_H3,3
H3,14x26_H3,3
H3,14x27_H3,2
H3,14x28_H3,2
H3,14x29_H3,2
H3,14x30_H3,2
H3,14x34_H3,6
H3,15x10_H3,7
H3,15x11_H3,7
H3,15x12_H3,7
H3,15x13_H3,7
H3,15x14_H3,1
H3,15x15_H3,1
H3,15x16_H3,1
H3,15x17_H3,3
H3,15x18_H3,2
H3,15x19_H3,2
H3,15x20_H3,3
H3,15x21_H3,3
H3,15x22_H3,3
H3,15x23_H3,3
H3,15x24_H3,3
H3,15x25_H3,3
H3,15x26_H3,3
H3,15x27_H3,3
H3,15x28_H3,2
H3,15x29_H3,2
H3,15x30_H3,6
H3,15x31_H3,2
H3,15x32_H3,2
H3,15x33_H3,2
H3,15x34_H3,3
H3,15x9_H3,7
H3,16x10_H3,7
H3,16x11_H3,7
H3,16x12_H3,7
H3,16x13_H3,1
H3,16x14_H3,1
H3,16x15_H3,1
H3,16x16_H3,1
H3,16x17_H3,5
H3,16x18_H3,4
H3,16x19_H3,3
H3,16x20_H3,3
H3,16x21_H3,3
H3,16x22_H3,3
H3,16x23_H3,5
H3,16x24_H3,3
H3,16x25_H3,3
H3,16x26_H3,3
H3,16x27_H3,3
H3,16x28_H3,3
H3,16x29_H3,3
H3,16x30_H3,2
H3,16x31_H3,2
H3,16x32_H3,2
H3,16x33_H3,2
H3,16x34_H3,6
H3,16x9_H3,7
H3,17x10_H3,7
H3,17x11_H3,7
H3,17x12_H3,7
H3,17x13_H3,1
H3,17x14_H3,1
H3,17x15_H3,1
H3,17x16_H3,1
H3,17x17_H3,1
H3,17x18_H3,1
H3,17x19_H3,3
H3,17x20_H3,3
H3,17x21_H3,1
H3,17x22_H3,1
H3,17x23_H3,5
H3,17x24_H3,3
H3,17x25_H3,3
H3,17x26_H3,3
H3,17x27_H3,3
H3,17x28_H3,3
H3,17x29_H3,3
H3,17x30_H3,6
H3,17x31_H3,3
H3,17x32_H3,3
H3,17x9_H3,1
H3,18x10_H3,1
H3,18x11_H3,1
H3,18x12_H3,1
H3,18x13_H3,1
H3,18x14_H3,1
H3,18x15_H3,1
H3,18x16_H3,1
H3,18x17_H3,1
H3,18x19_H3,3
H3,18x20_H3,3
H3,18x21_H3,5
H3,18x22_H3,4
H3,18x23_H3,1
H3,18x24_H3,5
H3,18x25_H3,1
H3,18x26_H3,3
H3,18x27_H3,3
H3,18x28_H3,3
H3,18x29_H3,3
H3,18x30_H3,5
H3,18x31_H3,3
H3,18x32_H3,3
H3,18x9_H3,1
H3,19x10_H3,1
H3,19x11_H3,1
H3,19x12_H3,1
H3,19x13_H3,1
H3,19x14_H3,1
H3,19x15_H3,1
H3,19x16_H3,1
H3,19x17_H3,3
H3,19x18_H3,1
H3,19x19_H3,3
H3,19x20_H3,3
H3,19x21_H3,5
H3,19x22_H3,1
H3,19x23_H3,1
H3,19x24_H3,5
H3,19x25_H3,1
H3,19x26_H3,1
H3,19x27_H3,1
H3,19x28_H3,5
H3,19x29_H3,5
H3,19x30_H3,5
H3,19x31_H3,5
H3,19x9_H3,1
H3,20x10_H3,1
H3,20x11_H3,1
H3,20x12_H3,1
H3,20x13_H3,1
H3,20x14_H3,1
H3,20x15_H3,7
H3,20x16_H3,7
H3,20x17_H3,1
H3,20x18_H3,3
H3,20x19_H3,3
H3,20x20_H3,5
H3,20x21_H3,5
H3,20x22_H3,5
H3,20x23_H3,5
H3,20x24_H3,4
H3,20x25_H3,1
H3,20x26_H3,5
H3,20x27_H3,5
H3,20x28_H3,5
H3,20x29_H3,5
H3,20x30_H3,5
H3,20x31_H3,5
H3,20x9_H3,1
H3,21x10_H3,1
H3,21x11_H3,1
H3,21x12_H3,1
H3,21x13_H3,1
H3,21x14_H3,1
H3,21x15_H3,1
H3,21x16_H3,7
H3,21x17_H3,1
H3,21x18_H3,3
H3,21x19_H3,3
H3,21x20_H3,4
H3,21x21_H3,1
H3,21x22_H3,4
H3,21x23_H3,1
H3,21x24_H3,5
H3,21x25_H3,5
H3,21x26_H3,5
H3,21x27_H3,5
H3,21x28_H3,5
H3,21x29_H3,5
H3,21x30_H3,5
H3,21x31_H3,5
H3,21x9_H3,1
H3,22x10_H3,1
H3,22x11_H3,1
H3,22x12_H3,1
H3,22x13_H3,1
H3,22x14_H3,1
H3,22x15_H3,7
H3,22x16_H3,7
H3,22x17_H3,7
H3,22x18_H3,1
H3,22x19_H3,3
H3,22x20_H3,5
H3,22x21_H3,1
H3,22x22_H3,4
H3,22x23_H3,5
H3,22x24_H3,5
H3,22x25_H3,5
H3,22x26_H3,5
H3,22x27_H3,5
H3,22x28_H3,5
H3,22x29_H3,5
H3,22x30_H3,5
H3,22x9_H3,1
H3,23x10_H3,1
H3,23x11_H3,1
H3,23x12_H3,1
H3,23x13_H3,1
H3,23x14_H3,1
H3,23x15_H3,7
H3,23x16_H3,7
H3,23x17_H3,7
H3,23x18_H3,1
H3,23x19_H3,5
H3,23x20_H3,1
H3,23x21_H3,1
H3,23x22_H3,1
H3,23x23_H3,1
H3,23x24_H3,5
H3,23x25_H3,5
H3,23x26_H3,5
H3,23x27_H3,5
H3,23x28_H3,5
H3,23x29_H3,5
H3,23x30_H3,5
H3,23x9_H3,1
H3,24x10_H3,1
H3,24x11_H3,1
H3,24x12_H3,1
H3,24x13_H3,1
H3,24x16_H3,1
H3,24x17_H3,7
H3,24x18_H3,1
H3,24x19_H3,1
H3,24x20_H3,1
H3,24x21_H3,1
H3,24x23_H3,1
H3,24x24_H3,5
H3,24x25_H3,5
H3,24x26_H3,5
H3,24x27_H3,5
H3,24x28_H3,5
H3,24x29_H3,5
H3,25x11_H3,1
H3,25x12_H3,1
H3,25x13_H3,7
H3,25x14_H3,7
H3,25x15_H3,1
H3,25x16_H3,1
H3,25x17_H3,1
H3,25x18_H3,1
H3,25x19_H3,5
H3,25x20_H3,1
H3,25x21_H3,1
H3,25x22_H3,1
H3,25x23_H3,1
H3,25x24_H3,1
H3,25x25_H3,5
H3,25x26_H3,5
H3,25x27_H3,5
H3,25x28_H3,5
H3,25x29_H3,5
H3,26x11_H3,1
H3,26x12_H3,1
H3,26x13_H3,1
H3,26x14_H3,1
H3,26x15_H3,1
H3,26x16_H3,1
H3,26x17_H3,1
H3,26x18_H3,1
H3,26x19_H3,5
H3,26x20_H3,1
H3,26x21_H3,1
H3,26x22_H3,1
H3,26x23_H3,1
H3,26x24_H3,5
H3,26x25_H3,5
H3,26x26_H3,5
H3,26x27_H3,5
H3,26x28_H3,5
H3,27x11_H3,1
H3,27x12_H3,1
H3,27x13_H3,1
H3,27x14_H3,1
H3,27x15_H3,1
H3,27x16_H3,1
H3,27x17_H3,1
H3,27x18_H3,1
H3,27x19_H3,7
H3,27x20_H3,7
H3,27x21_H3,7
H3,27x22_H3,7
H3,27x23_H3,5
H3,27x24_H3,5
H3,27x25_H3,5
H3,27x26_H3,5
H3,27x27_H3,5
H3,28x11_H3,1
H3,28x12_H3,1
H3,28x13_H3,1
H3,28x14_H3,1
H3,28x15_H3,7
H3,28x16_H3,7
H3,28x17_H3,1
H3,28x18_H3,7
H3,28x19_H3,7
H3,28x20_H3,7
H3,28x21_H3,7
H3,28x22_H3,7
H3,28x23_H3,5
H3,28x24_H3,5
H3,28x25_H3,5
H3,28x26_H3,5
H3,29x11_H3,1
H3,29x12_H3,1
H3,29x13_H3,1
H3,29x14_H3,1
H3,29x15_H3,7
H3,29x16_H3,1
H3,29x17_H3,1
H3,29x18_H3,7
H3,29x19_H3,7
H3,29x20_H3,7
H3,29x21_H3,7
H3,29x22_H3,7
H3,29x23_H3,7
H3,29x25_H3,1
H3,30x11_H3,1
H3,30x12_H3,1
H3,30x13_H3,1
H3,30x14_H3,1
H3,30x15_H3,1
H3,30x16_H3,2
H3,30x17_H3,2
H3,30x18_H3,7
H3,30x19_H3,7
H3,30x20_H3,7
H3,30x21_H3,7
H3,31x11_H3,1
H3,31x12_H3,1
H3,31x13_H3,1
H3,31x14_H3,1
H3,31x15_H3,1
H3,4x26_H3,2
H3,5x10_H3,7
H3,5x11_H3,7
H3,5x12_H3,1
H3,5x13_H3,1
H3,5x14_H3,1
H3,5x15_H3,1
H3,5x16_H3,1
H3,5x17_H3,4
H3,5x18_H3,4
H3,5x19_H3,4
H3,5x26_H3,2
H3,5x27_H3,2
H3,6x10_H3,7
H3,6x11_H3,1
H3,6x12_H3,1
H3,6x13_H3,1
H3,6x14_H3,4
H3,6x15_H3,1
H3,6x16_H3,4
H3,6x17_H3,4
H3,6x18_H3,4
H3,6x19_H3,4
H3,6x20_H3,3
H3,6x21_H3,4
H3,6x22_H3,4
H3,6x26_H3,2
H3,6x27_H3,2
H3,6x29_H3,2
H3,7x10_H3,7
H3,7x11_H3,1
H3,7x12_H3,1
H3,7x13_H3,1
H3,7x14_H3,1
H3,7x15_H3,1
H3,7x16_H3,4
H3,7x17_H3,4
H3,7x18_H3,4
H3,7x19_H3,4
H3,7x20_H3,4
H3,7x21_H3,4
H3,7x22_H3,2
H3,7x26_H3,2
H3,7x27_H3,2
H3,7x28_H3,2
H3,8x10_H3,1
H3,8x11_H3,1
H3,8x12_H3,1
H3,8x13_H3,1
H3,8x14_H3,1
H3,8x15_H3,4
H3,8x16_H3,4
H3,8x17_H3,4
H3,8x18_H3,6
H3,8x19_H3,6
H3,8x20_H3,4
H3,8x21_H3,3
H3,8x22_H3,2
H3,8x29_H3,6
H3,8x30_H3,2
H3,8x31_H3,2
H3,9x10_H3,1
H3,9x11_H3,1
H3,9x12_H3,1
H3,9x13_H3,1
H3,9x14_H3,4
H3,9x15_H3,4
H3,9x16_H3,6
H3,9x17_H3,6
H3,9x18_H3,6
H3,9x19_H3,6
H3,9x20_H3,4
H3,9x21_H3,4
H3,9x22_H3,4
H3,9x26_H3,2
H3,9x30_H3,2
H3,9x31_H3,2
